tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
um ano atrás,2,"Sabe aquilo que poderia ser uma nota 8 sem muito sacrifício mas acaba no 3 ou 4 por absoluta falta de gerenciamento? e tudo é só por lucro, então, vc aceita a sugestão de uma pizza carbonara e vem uma detestável pizza de omelete. É isso, um estabelecimento sem maiores critérios de qualidade.",True,292,15,30,0,0,1576,2,0,2,0,2,32,0
um ano atrás,5,null,True,13,94,3,0,0,422,0,0,0,0,0,2,0
um ano atrás,5,null,True,1,86,34,0,0,144,34,0,1,0,1,0,0
um ano atrás,4,"A pizza é maravilhosa, o preço é elevado e tem poucos lugares para se sentar.",False,33,10,0,0,0,36,0,0,0,0,0,1,0
um ano atrás,5,null,True,6,16,1,0,0,845,0,0,0,0,2,2,0
um ano atrás,5,Pizza maravilhosa com preços justos e bom horário de atendimento,False,18,72,0,0,0,36,0,0,0,0,0,4,0
um ano atrás,4,"Pizza napolitana bem feita, com cardápio enxuto e entrega rápida.  Pedimos uma pizza de parma com burrata e outra do mês, com queijo, tomates assados e calabresa artesanal. Ambas boas e grandes o bastante pra dividir caso tenha pouca fome, mas a massa estava um pouco pesada.  O ambiente é divertido, no mesanino do mercado central e oferece uma experiência diferente do comum.",True,26,12,12,0,0,377,0,0,0,0,0,0,0
um ano atrás,5,null,False,0,1,0,0,0,1,0,0,0,0,0,0,1
um ano atrás,2,null,False,89,179,0,0,0,1786,0,0,0,0,0,1,0
2 anos atrás,1,"Péssima experiência, sou cliente antiga, mas hoje não vale o preço que cobram e nem tem a qualidade que tinham. Fiz um pedido dia 01/11/2022 pelo ifood fui informada que não tinha nutella para o Angiollet após comprar e que estava disponível no cardápio e no fim recebi sem nutella  as pizza vieram frias e totalmente fora do padrão pequenas demais não eram redondas e sem manjericão alias veio manjericão somente em uma, sendo que as 3 eram de marguerita, meu pedido com o frete saiu 203 reais o total o que não vale jamais !!! Não recomendo fujam deste lugar!!! Existe lugares melhores não joguem o dinheiro fora como fiz …",False,19,0,3,0,0,22,0,0,0,0,0,0,0
2 anos atrás,1,"Frequento o lugar há alguns anos e a cada experiência, me decepciono mais. Os funcionários são muito desmotivados e fazem tudo com a máxima desatenção. Nunca tomei um spritz aperol tão ruim (que tive que pedir 2x pq a atendente esqueceu de marcar) e a massa da pizza não estava tão boa, além de todas as 3 pizzas estarem com formatos diferentes (longe de estar redondas) e que claramente traduzem a vontade dos funcionários em prepará-la. Essa foi a ultima vez que fomos. Se estiverem procurando pizza de fermentação natural recomendo a Ciao Pizzeria Napoletana que fica próxima ou a Deveras Pizza na paulista. Ambos os lugares tem pizzas incríveis e ótimos atendimentos.",False,21,1,8,0,0,6,2,0,0,0,0,0,0
2 anos atrás,4,null,True,338,145,356,7,0,3938,90,0,87,1,64,21,0
2 anos atrás,5,"Ótima pedida para o dia a dia na região. Margherita excelente, fiel à tradição napolitana. Pode desagradar a quem busca pizza lotada de coberturas. Massa muito boa mesmo. Poderia ser mais rápida e ter alguém para atender nas mesas para itens adicionais. No mais, nota 10.",True,270,25,292,2,0,298,2,0,5,0,1,5,0
2 anos atrás,3,"O espaço fica dentro do Mercado de Pinheiros, ao lado de outros restaurantes, espaço legal com mesas e cadeiras para consumir ali mesmo. Eu e meu namorado pedimos 3 pizzas, e até que são gostosas, mas pelo valor deveriam vir com mais recheio.",True,72,86,57,0,0,1076,0,0,0,0,4,1,0
2 anos atrás,5,null,False,3,40,0,0,0,9,0,0,0,0,1,0,1
2 anos atrás,4,Pizza deliciosa e muito parecida com a pizza italiana de verdade. Mas é meio cara e o local tem poucas mesas e é difícil de sentar,True,60,87,0,0,0,305,0,0,0,0,0,0,0
2 anos atrás,4,"Ingredientes sempre frescos e especialmente gostosos, a pizza em si é muito boa o que falta é uma atenção aos detalhes, não existem talheres guardanapos são escassos e a pizza poderia ser servida em um prato não em uma pequena chapa de plástico. Se esses detalhes fossem corrigidos seria uma experiência gastronômica sensacional.",True,105,89,39,0,0,607,0,0,0,0,0,0,0
2 anos atrás,2,"A pizza nem é tudo isso que justifique ficar 15min na fila para pedir com 2 pessoas na frente só e depois esperar mais 40min, extremamente atrapalhados, atendimento muito ruim",True,26,3,15,0,0,264,0,0,0,0,0,2,0
2 anos atrás,4,null,True,82,70,18,1,0,326,0,0,0,0,0,4,0
2 anos atrás,5,"Preços salgados , mas o que eles fazem é de excelente qualidade .",True,130,18,70,1,0,855,1,0,1,0,0,7,0
2 anos atrás,5,null,True,43,123,3,0,0,260,0,0,0,0,0,0,0
2 anos atrás,5,null,True,0,169,0,0,0,111,416,0,49,0,55,0,0
2 anos atrás,5,null,False,2,146,0,0,0,0,0,0,0,0,0,0,1
2 anos atrás,4,null,False,4,22,3,0,0,20,0,0,0,0,0,0,1
2 anos atrás,5,null,True,3,11,0,0,0,43,0,0,0,0,0,0,0
2 anos atrás,1,"Pizzas caras que não valem o preço, atendimento péssimo fiquei 1h30 esperando meu pedido que ainda foi anotado errado! Perca de tempo e dinheiro",True,15,0,2,0,0,7,3,0,0,0,1,0,0
2 anos atrás,1,"Levei meus funcionários para almoçar no mercadão de Pinheiros e o atendimento foi péssimo, esperamos 1h30 e ainda havia vários pedidos na frente. Não conseguimos comer e ainda perdemos tempo lá.",False,1,1,0,0,0,3,0,0,0,0,0,0,1
2 anos atrás,5,null,True,40,13,1,0,0,25,0,0,0,0,0,4,0
2 anos atrás,1,Funcionários desmotivados e mal treinados eu já sabia..... Só que cheguei lá e na hora do pedido fui informando que não tinha MOLHO DE TOMATES... Pode ! Pizzaria faltar milho de tomate?  O pior é que o molho e em Lata !!!!!,True,202,161,45,2,0,690,8,0,1,0,0,0,0
