tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
730,5,lugar lindo charmoso falar sabor macarons maravilhoso,,17,10,0,0,0,20,0,0,0,0,0,0,0
730,5,null,,42,31,232,1,0,591,12,0,1,0,22,1,0
730,5,muita qualidade bom atendimento,,27,4,0,0,0,333,0,0,0,0,0,1,0
730,5,macarons saborosos amei quero provar todos sabores,,48,5,82,0,0,133,0,0,0,0,0,0,0
730,5,mãe reagiu ganhando jóia amou,,54,32,2,0,0,97,0,0,0,0,0,0,0
730,5,melhor macarron siciliano simplesmente espetacular maravilhoso,,662,51,263,2,4,338,2,0,1,0,3,5,0
730,5,null,,1,28,0,0,0,34,0,0,0,0,0,0,1
730,2,fazer retirada lalamove funcionária atendeu porta menos convidar entrar engenheiro trabalho noite obras período tarde faço uns fretes plataforma vou visitar loja cliente vamos ver comportamento,,875,22,71,0,0,278,25,0,1,0,2,21,0
730,5,,,24,38,7,0,0,142,0,0,0,0,1,0,0
730,5,brunch maravilhoso local encantador atendimento atencioso impecável além macarons melhores vida,,32,8,0,0,0,33,0,0,0,0,0,0,0
730,4,null,,7,11,0,0,0,402,0,0,0,0,0,0,0
730,5,melhor atendimento melhor macaron sp,,4,16,9,0,0,10,1,0,3,0,0,0,0
730,5,null,,6,94,1,0,0,396,0,0,1,0,0,0,0
730,5,lugar lindo encantador esposo passamos delicioso chá tarde surpreendidos atendimento kenia atendimento 10 estrelas cordialidade gentileza ótima experiência certeza iremos voltar gratidão todos dmacarons,,14,0,0,0,0,12,4,0,0,0,0,0,0
730,5,excelente atendimento lugar agradável café bem tirado particularmente adorei jardim recomendo,,56,8,51,8,1,72,9,0,1,0,0,0,0
730,5,null,,1,1,0,0,0,8,0,0,0,0,0,0,1
1095,5,null,,9,64,0,0,0,373,1,0,0,0,1,0,0
