tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
9 meses atrás,1,"Assim que eu entrei, percebi que havia uma tela interativa na frente do balcão com um programa que pedia meus dados pessoais para a obtenção de descontos progressivos. Perguntei para o recepcionista do local se eu precisava fazer cadastro antes de comer no local e ele disse que sim. Coloquei meus dados pessoais no totem, e depois disso refiz a pergunta para uma das garçonetes. Ela me disse que eu não precisava fazer cadastro antes de comer no local. Ou seja, o recepcionista me passou uma informação falsa para que eu colocasse meus dados pessoais. Achei isso uma atitude desonesta e por causa disso nunca mais voltarei nesse estabelecimento. Por outro lado, a garçonete foi muito simpática e fez um excelente trabalho.",False,5,0,0,0,0,9,0,0,0,0,0,0,1
9 meses atrás,5,Pizzas muito gostosas e o rodízio tem um preço bem acessível. Ambiente charmoso com um bom atendimento.,True,28,20,1,0,0,57,0,0,0,0,0,0,0
9 meses atrás,1,null,True,40,56,10,4,0,2394,0,0,0,0,0,5,0
9 meses atrás,2,"Atendimento ruim, pizza ruim",False,3,1,10,8,0,112,0,0,0,0,0,1,0
9 meses atrás,5,"Passo por aqui para elogiar os serviços prestados pelos colaboradores e inclusive tem um rapaz de tranças que nos atendeu  de forma extremamente elegante e cordial, voltarei sempre e indicarei aos amigos pela excelência no atendimento e pizza muito saborosa.",False,3,0,0,0,0,3,0,0,0,0,0,0,0
9 meses atrás,5,null,False,2,1,0,0,0,7,0,0,0,0,0,0,1
9 meses atrás,5,Sofisticação e boa comida.,True,538,20,20,4,0,5896,2,0,3,0,3,5,0
10 meses atrás,3,null,True,118,28,9,0,0,1976,7,0,0,0,10,2,0
10 meses atrás,5,null,False,0,3,2,0,0,62,0,0,0,0,0,0,0
10 meses atrás,5,null,True,17,174,582,42,0,1440,1,0,0,0,11,11,0
10 meses atrás,5,Amei o atendimento e pizza,False,2,0,0,0,0,7,1,0,0,0,0,0,0
10 meses atrás,3,null,False,4,4,0,0,0,12,0,0,0,0,0,0,1
10 meses atrás,5,"Muito bom o rodízio de pizza, só faltou a pizza de aliche",True,466,14,362,13,0,2288,0,0,2,0,24,34,0
10 meses atrás,5,"Pizza de massa crocante,leve,muito saborosa...",True,21,89,0,0,0,539,0,0,0,0,0,0,0
10 meses atrás,5,null,True,22,34,2,0,0,406,0,0,0,0,0,5,0
10 meses atrás,5,Pizza de excelente qualidade e ótimo atendimento. Preço justo!,False,26,20,0,1,0,29,0,0,0,0,0,0,0
